Date,close,high,low,trade_count,open,volume,vwap,symbol
2024-04-22 04:00:00+00:00,37.73,37.91,36.87,192296,37.0,43867084,37.558402,BAC
2024-04-23 04:00:00+00:00,38.37,38.42,37.83,179179,37.94,39180332,38.260369,BAC
2024-04-24 04:00:00+00:00,38.32,38.495,38.0,151204,38.02,28670551,38.32467,BAC
2024-04-25 04:00:00+00:00,37.91,38.27,37.375,179677,37.93,41115959,37.787885,BAC
2024-04-26 04:00:00+00:00,37.83,38.31,37.78,134463,37.93,28668680,37.976762,BAC
2024-04-29 04:00:00+00:00,37.55,38.06,37.45,129180,37.84,26563913,37.704458,BAC
2024-04-30 04:00:00+00:00,37.01,37.67,36.981,128784,37.345,30283845,37.239599,BAC
2024-05-01 04:00:00+00:00,36.95,37.505,36.77,161207,37.21,32277502,37.092912,BAC
2024-05-02 04:00:00+00:00,36.88,37.49,36.65,150956,37.37,34860256,36.895199,BAC
2024-05-03 04:00:00+00:00,37.25,37.53,37.08,162701,37.25,34082662,37.256197,BAC
2024-05-06 04:00:00+00:00,37.69,37.79,37.36,122369,37.66,28422334,37.622996,BAC
2024-05-07 04:00:00+00:00,37.84,38.145,37.695,129225,37.695,29119475,37.937141,BAC
2024-05-08 04:00:00+00:00,37.71,37.82,37.515,135136,37.7,32803303,37.671746,BAC
2024-05-09 04:00:00+00:00,38.28,38.42,37.46,125587,37.53,26855355,38.10781,BAC
2024-05-10 04:00:00+00:00,38.45,38.78,38.325,147031,38.48,27359138,38.526588,BAC
2024-05-13 04:00:00+00:00,38.21,38.78,38.18,105906,38.62,24060648,38.39274,BAC
2024-05-14 04:00:00+00:00,38.49,38.79,38.37,112941,38.4,27594832,38.584793,BAC
2024-05-15 04:00:00+00:00,38.91,39.24,38.775,132106,38.8,34389138,38.935244,BAC
2024-05-16 04:00:00+00:00,39.22,39.36,38.7082,134609,38.92,32554172,39.154078,BAC
2024-05-17 04:00:00+00:00,39.29,39.49,39.16,114998,39.45,25537347,39.27041,BAC
2024-05-20 04:00:00+00:00,38.82,39.47,38.79,129597,39.26,28369830,39.141243,BAC
2024-05-21 04:00:00+00:00,39.65,39.75,38.77,123259,38.77,31799161,39.392514,BAC
2024-05-22 04:00:00+00:00,39.76,39.81,39.335,153303,39.41,42837576,39.641617,BAC
2024-05-23 04:00:00+00:00,39.17,39.84,38.94,169824,39.77,39033934,39.332063,BAC
