Symbol,Datetime,Action,Price,Shares,Cash_Remaining,Market_VWAP,Slippage,Participation_Rate
GOOGL,2025-04-21 09:33:00+00:00,BUY,149.29,44.0,97.90666666666766,149.29,0.0,0.3333333333333333
GOOGL,2025-04-21 11:13:00+00:00,SELL,149.36,44.0,6669.746666666668,149.36,0.0,0.10679611650485436
GOOGL,2025-04-21 12:00:00+00:00,BUY,149.21,44.0,104.50666666666712,149.21,0.0,0.0013226717970300007
GOOGL,2025-04-21 12:26:00+00:00,SELL,149.27,44.0,6672.386666666667,149.27,0.0,0.08494208494208494
GOOGL,2025-04-21 12:40:00+00:00,BUY,149.41,44.0,98.34666666666726,149.41,0.0,0.030470914127423823
GOOGL,2025-04-21 12:49:00+00:00,SELL,149.27,44.0,6666.226666666667,149.27,0.0,0.11428571428571428
GOOGL,2025-04-21 13:43:00+00:00,BUY,148.56,44.0,129.58666666666704,148.56,0.0,0.000710078269991124
GOOGL,2025-04-21 13:45:00+00:00,SELL,148.12,44.0,6646.866666666668,148.12,0.0,0.00069099817827753
GOOGL,2025-04-21 14:11:00+00:00,BUY,147.69,45.0,0.8166666666675155,147.69,0.0,0.0013856812933025404
GOOGL,2025-04-21 14:22:00+00:00,SELL,147.335,45.0,6630.891666666668,147.335,0.0,0.001841093200229114
GOOGL,2025-04-21 14:28:00+00:00,BUY,147.63,44.0,135.1716666666689,147.63,0.0,0.0005094892370398676
GOOGL,2025-04-21 14:45:00+00:00,SELL,147.64,44.0,6631.331666666669,147.64,0.0,0.0014689190091473593
GOOGL,2025-04-21 15:01:00+00:00,BUY,147.655,44.0,134.51166666666904,147.655,0.0,0.0006626905235255136
GOOGL,2025-04-21 15:05:00+00:00,SELL,147.605,44.0,6629.131666666669,147.605,0.0,0.0009710666284125268
GOOGL,2025-04-21 15:08:00+00:00,BUY,147.56,44.0,136.4916666666686,147.56,0.0,0.001777634130575307
GOOGL,2025-04-21 15:11:00+00:00,SELL,147.52,44.0,6627.371666666669,147.52,0.0,0.0006101958173850336
GOOGL,2025-04-21 15:12:00+00:00,BUY,147.58,44.0,133.85166666666828,147.57999999999998,1.2505552149377763e-12,0.0015212280459134283
GOOGL,2025-04-21 15:13:00+00:00,SELL,147.38,44.0,6618.571666666668,147.38,0.0,0.0009328555981936524
GOOGL,2025-04-21 16:01:00+00:00,BUY,146.6,45.0,21.571666666667625,146.6,0.0,0.000900360144057623
GOOGL,2025-04-21 16:52:00+00:00,SELL,147.0927,45.0,6640.743166666668,147.0927,0.0,0.001470492124697732
